0	0.762756
0.000111235	0.763028
0.000222469	0.7633
0.000333704	0.763573
0.000444939	0.763845
0.000556174	0.764117
0.000667408	0.764389
0.000778643	0.76466
0.000889878	0.764932
0.00100111	0.765204
0.00111235	0.765476
0.00122358	0.765747
0.00133482	0.766019
0.00144605	0.76629
0.00155729	0.766561
0.00166852	0.766833
0.00177976	0.767104
0.00189099	0.767375
0.00200222	0.767646
0.00211346	0.767917
0.00222469	0.768188
0.00233593	0.768459
0.00244716	0.76873
0.0025584	0.769001
0.00266963	0.769271
0.00278087	0.769542
0.0028921	0.769812
0.00300334	0.770083
0.00311457	0.770353
0.00322581	0.770623
0.00333704	0.770894
0.00344828	0.771164
0.00355951	0.771434
0.00367075	0.771704
0.00378198	0.771974
0.00389321	0.772244
0.00400445	0.772513
0.00411568	0.772783
0.00422692	0.773053
0.00433815	0.773322
0.00444939	0.773592
0.00456062	0.773861
0.00467186	0.774131
0.00478309	0.7744
0.00489433	0.774669
0.00500556	0.774938
0.0051168	0.775207
0.00522803	0.775476
0.00533927	0.775745
0.0054505	0.776014
0.00556174	0.776283
0.00567297	0.776552
0.0057842	0.77682
0.00589544	0.777089
0.00600667	0.777357
0.00611791	0.777626
0.00622914	0.777894
0.00634038	0.778163
0.00645161	0.778431
0.00656285	0.778699
0.00667408	0.778967
0.00678532	0.779235
0.00689655	0.779503
0.00700779	0.779771
0.00711902	0.780039
0.00723026	0.780306
0.00734149	0.780574
0.00745273	0.780842
0.00756396	0.781109
0.00767519	0.781377
0.00778643	0.781644
0.00789766	0.781911
0.0080089	0.782178
0.00812013	0.782446
0.00823137	0.782713
0.0083426	0.78298
0.00845384	0.783247
0.00856507	0.783513
0.00867631	0.78378
0.00878754	0.784047
0.00889878	0.784314
0.00901001	0.78458
0.00912125	0.784847
0.00923248	0.785113
0.00934372	0.78538
0.00945495	0.785646
0.00956618	0.785912
0.00967742	0.786178
0.00978865	0.786444
0.00989989	0.78671
0.0100111	0.786976
0.0101224	0.787242
0.0102336	0.787508
0.0103448	0.787774
0.0104561	0.788039
0.0105673	0.788305
0.0106785	0.78857
0.0107898	0.788836
0.010901	0.789101
0.0110122	0.789366
0.0111235	0.789632
0.0112347	0.789897
0.0113459	0.790162
0.0114572	0.790427
0.0115684	0.790692
0.0116796	0.790957
0.0117909	0.791222
0.0119021	0.791486
0.0120133	0.791751
0.0121246	0.792015
0.0122358	0.79228
0.0123471	0.792544
0.0124583	0.792809
0.0125695	0.793073
0.0126808	0.793337
0.012792	0.793601
0.0129032	0.793866
0.0130145	0.79413
0.0131257	0.794394
0.0132369	0.794657
0.0133482	0.794921
0.0134594	0.795185
0.0135706	0.795449
0.0136819	0.795712
0.0137931	0.795976
0.0139043	0.796239
0.0140156	0.796502
0.0141268	0.796766
0.014238	0.797029
0.0143493	0.797292
0.0144605	0.797555
0.0145717	0.797818
0.014683	0.798081
0.0147942	0.798344
0.0149055	0.798607
0.0150167	0.79887
0.0151279	0.799132
0.0152392	0.799395
0.0153504	0.799657
0.0154616	0.79992
0.0155729	0.800182
0.0156841	0.800444
0.0157953	0.800707
0.0159066	0.800969
0.0160178	0.801231
0.016129	0.801493
0.0162403	0.801755
0.0163515	0.802017
0.0164627	0.802279
0.016574	0.80254
0.0166852	0.802802
0.0167964	0.803063
0.0169077	0.803325
0.0170189	0.803586
0.0171301	0.803848
0.0172414	0.804109
0.0173526	0.80437
0.0174638	0.804632
0.0175751	0.804893
0.0176863	0.805154
0.0177976	0.805415
0.0179088	0.805675
0.01802	0.805936
0.0181313	0.806197
0.0182425	0.806458
0.0183537	0.806718
0.018465	0.806979
0.0185762	0.807239
0.0186874	0.8075
0.0187987	0.80776
0.0189099	0.80802
0.0190211	0.80828
0.0191324	0.80854
0.0192436	0.8088
0.0193548	0.80906
0.0194661	0.80932
0.0195773	0.80958
0.0196885	0.80984
0.0197998	0.810099
0.019911	0.810359
0.0200222	0.810618
0.0201335	0.810878
0.0202447	0.811137
0.020356	0.811397
0.0204672	0.811656
0.0205784	0.811915
0.0206897	0.812174
0.0208009	0.812433
0.0209121	0.812692
0.0210234	0.812951
0.0211346	0.81321
0.0212458	0.813468
0.0213571	0.813727
0.0214683	0.813986
0.0215795	0.814244
0.0216908	0.814503
0.021802	0.814761
0.0219132	0.815019
0.0220245	0.815278
0.0221357	0.815536
0.0222469	0.815794
0.0223582	0.816052
0.0224694	0.81631
0.0225806	0.816568
0.0226919	0.816825
0.0228031	0.817083
0.0229143	0.817341
0.0230256	0.817598
0.0231368	0.817856
0.0232481	0.818113
0.0233593	0.818371
0.0234705	0.818628
0.0235818	0.818885
0.023693	0.819142
0.0238042	0.819399
0.0239155	0.819657
0.0240267	0.819913
0.0241379	0.82017
0.0242492	0.820427
0.0243604	0.820684
0.0244716	0.820941
0.0245829	0.821197
0.0246941	0.821454
0.0248053	0.82171
0.0249166	0.821966
0.0250278	0.822223
0.025139	0.822479
0.0252503	0.822735
0.0253615	0.822991
0.0254727	0.823247
0.025584	0.823503
0.0256952	0.823759
0.0258065	0.824015
0.0259177	0.824271
0.0260289	0.824526
0.0261402	0.824782
0.0262514	0.825037
0.0263626	0.825293
0.0264739	0.825548
0.0265851	0.825804
0.0266963	0.826059
0.0268076	0.826314
0.0269188	0.826569
0.02703	0.826824
0.0271413	0.827079
0.0272525	0.827334
0.0273637	0.827589
0.027475	0.827843
0.0275862	0.828098
0.0276974	0.828353
0.0278087	0.828607
0.0279199	0.828862
0.0280311	0.829116
0.0281424	0.82937
0.0282536	0.829625
0.0283648	0.829879
0.0284761	0.830133
0.0285873	0.830387
0.0286986	0.830641
0.0288098	0.830895
0.028921	0.831148
0.0290323	0.831402
0.0291435	0.831656
0.0292547	0.831909
0.029366	0.832163
0.0294772	0.832416
0.0295884	0.83267
0.0296997	0.832923
0.0298109	0.833176
0.0299221	0.83343
0.0300334	0.833683
0.0301446	0.833936
0.0302558	0.834189
0.0303671	0.834441
0.0304783	0.834694
0.0305895	0.834947
0.0307008	0.8352
0.030812	0.835452
0.0309232	0.835705
0.0310345	0.835957
0.0311457	0.83621
0.031257	0.836462
0.0313682	0.836714
0.0314794	0.836966
